{1032.254689217381, 0., 0.4}	{1032.254689217381, 0., 0.41000000000000003}	{1032.254689217381, 0., 0.42000000000000004}	{1032.254689217381, 0., 0.43000000000000005}	{1032.254689217381, 0., 0.44}	{1032.254689217381, 0., 0.45}	{1032.254689217381, 0., 0.46}	{1032.254689217381, 0., 0.47000000000000003}	{1032.254689217381, 0., 0.48000000000000004}	{1032.254689217381, 0., 0.49000000000000005}	{1032.254689217381, 0., 0.5}	{1032.254689217381, 0., 0.51}	{1032.254689217381, 0., 0.52}	{1032.254689217381, 0., 0.53}	{1032.254689217381, 0., 0.54}	{1032.254689217381, 0., 0.55}	{1032.254689217381, 0., 0.56}	{1032.254689217381, 0., 0.5700000000000001}	{1032.254689217381, 0., 0.5800000000000001}	{1032.254689217381, 0., 0.5900000000000001}
{1023.7371419288004, 0.01, 0.4}	{1023.3292575287746, 0.01, 0.41000000000000003}	{1022.9156741838574, 0.01, 0.42000000000000004}	{1022.4963560996998, 0.01, 0.43000000000000005}	{1022.071267616411, 0.01, 0.44}	{1021.6403732106047, 0.01, 0.45}	{1021.2036374975148, 0.01, 0.46}	{1020.7610252330876, 0.01, 0.47000000000000003}	{1020.3125013160941, 0.01, 0.48000000000000004}	{1019.8580307903175, 0.01, 0.49000000000000005}	{1019.3975788466851, 0.01, 0.5}	{1018.9311108254944, 0.01, 0.51}	{1018.458592218595, 0.01, 0.52}	{1017.9799886716557, 0.01, 0.53}	{1017.4952659863899, 0.01, 0.54}	{1017.0043901228714, 0.01, 0.55}	{1016.5073272018028, 0.01, 0.56}	{1016.0040435068726, 0.01, 0.5700000000000001}	{1015.4945054870749, 0.01, 0.5800000000000001}	{1014.9786797591029, 0.01, 0.5900000000000001}
{1015.2772164564756, 0.02, 0.4}	{1014.4669404834091, 0.02, 0.41000000000000003}	{1013.6456050866683, 0.02, 0.42000000000000004}	{1012.8131507092186, 0.02, 0.43000000000000005}	{1011.9695183564153, 0.02, 0.44}	{1011.1146496053295, 0.02, 0.45}	{1010.248486614182, 0.02, 0.46}	{1009.3709721318969, 0.02, 0.47000000000000003}	{1008.4820495078203, 0.02, 0.48000000000000004}	{1007.5816627014765, 0.02, 0.49000000000000005}	{1006.6697562925439, 0.02, 0.5}	{1005.7462754908729, 0.02, 0.51}	{1004.8111661466891, 0.02, 0.52}	{1003.8643747609016, 0.02, 0.53}	{1002.9058484955453, 0.02, 0.54}	{1001.9355351843553, 0.02, 0.55}	{1000.9533833434962, 0.02, 0.56}	{999.9593421823826, 0.02, 0.5700000000000001}	{998.9533616146978, 0.02, 0.5800000000000001}	{997.935392269514, 0.02, 0.5900000000000001}
{1006.8753252398078, 0.03, 0.4}	{1005.6682125003257, 0.03, 0.41000000000000003}	{1004.4450256701026, 0.03, 0.42000000000000004}	{1003.2056941026849, 0.03, 0.43000000000000005}	{1001.9501484739188, 0.03, 0.44}	{1000.6783208054876, 0.03, 0.45}	{999.3901444887472, 0.03, 0.46}	{998.0855543089624, 0.03, 0.47000000000000003}	{996.764486469885, 0.03, 0.48000000000000004}	{995.4268786187246, 0.03, 0.49000000000000005}	{994.0726698714712, 0.03, 0.5}	{992.7018008386224, 0.03, 0.51}	{991.3142136513077, 0.03, 0.52}	{989.9098519877864, 0.03, 0.53}	{988.4886611003705, 0.03, 0.54}	{987.0505878427934, 0.03, 0.55}	{985.5955806979232, 0.03, 0.56}	{984.1235898059833, 0.03, 0.5700000000000001}	{982.6345669931663, 0.03, 0.5800000000000001}	{981.1284658007204, 0.03, 0.5900000000000001}
{998.5318843847331, 0.04, 0.4}	{996.9335524394137, 0.04, 0.41000000000000003}	{995.3144850302448, 0.04, 0.42000000000000004}	{993.6746137559725, 0.04, 0.43000000000000005}	{992.0138726703582, 0.04, 0.44}	{990.3321983287386, 0.04, 0.45}	{988.6295298353676, 0.04, 0.46}	{986.9058088915933, 0.04, 0.47000000000000003}	{985.1609798448621, 0.04, 0.48000000000000004}	{983.3949897385819, 0.04, 0.49000000000000005}	{981.6077883628423, 0.04, 0.5}	{979.7993283060564, 0.04, 0.51}	{977.9695650074576, 0.04, 0.52}	{976.11845681061, 0.04, 0.53}	{974.2459650177684, 0.04, 0.54}	{972.3520539452891, 0.04, 0.55}	{970.4366909799929, 0.04, 0.56}	{968.4998466365435, 0.04, 0.5700000000000001}	{966.5414946158786, 0.04, 0.5800000000000001}	{964.5616118646715, 0.04, 0.5900000000000001}
{990.2473137053955, 0.05, 0.4}	{988.2634436545411, 0.05, 0.41000000000000003}	{986.2545376822832, 0.05, 0.42000000000000004}	{984.2205436489184, 0.05, 0.43000000000000005}	{982.1614134184131, 0.05, 0.44}	{980.0771029390004, 0.05, 0.45}	{977.967572325323, 0.05, 0.46}	{975.8327859421731, 0.05, 0.47000000000000003}	{973.6727124898497, 0.05, 0.48000000000000004}	{971.4873250912119, 0.05, 0.49000000000000005}	{969.2766013804301, 0.05, 0.5}	{967.0405235934716, 0.05, 0.51}	{964.7790786604105, 0.05, 0.52}	{962.4922582995566, 0.05, 0.53}	{960.1800591134711, 0.05, 0.54}	{957.842482686914, 0.05, 0.55}	{955.4795356867534, 0.05, 0.56}	{953.091229963939, 0.05, 0.5700000000000001}	{950.6775826574913, 0.05, 0.5800000000000001}	{948.2386163006757, 0.05, 0.5900000000000001}
{982.0220367663751, 0.06, 0.4}	{979.6583740474583, 0.06, 0.41000000000000003}	{977.2657436288954, 0.06, 0.42000000000000004}	{974.8441243515325, 0.06, 0.43000000000000005}	{972.3935010701305, 0.06, 0.44}	{969.9138647813575, 0.06, 0.45}	{967.4052127545094, 0.06, 0.46}	{964.8675486650327, 0.06, 0.47000000000000003}	{962.3008827309054, 0.06, 0.48000000000000004}	{959.7052318519651, 0.06, 0.49000000000000005}	{957.080619752273, 0.06, 0.5}	{954.4270771255676, 0.06, 0.51}	{951.7446417839045, 0.06, 0.52}	{949.0333588095881, 0.06, 0.53}	{946.2932807104261, 0.06, 0.54}	{943.5244675784845, 0.06, 0.55}	{940.7269872523359, 0.06, 0.56}	{937.9009154829945, 0.06, 0.5700000000000001}	{935.0463361035811, 0.06, 0.5800000000000001}	{932.1633412028004, 0.06, 0.5900000000000001}
{973.8564809255424, 0.07, 0.4}	{971.1188361224979, 0.07, 0.41000000000000003}	{968.3486684296695, 0.07, 0.42000000000000004}	{965.5460031116309, 0.07, 0.43000000000000005}	{962.7108739669125, 0.07, 0.44}	{959.8433235193729, 0.07, 0.45}	{956.9434032140272, 0.07, 0.46}	{954.0111736174299, 0.07, 0.47000000000000003}	{951.0467046227436, 0.07, 0.48000000000000004}	{948.0500756596402, 0.07, 0.49000000000000005}	{945.0213759091578, 0.07, 0.5}	{941.9607045236708, 0.07, 0.51}	{938.8681708521117, 0.07, 0.52}	{935.7438946706104, 0.07, 0.53}	{932.5880064186864, 0.07, 0.54}	{929.4006474411897, 0.07, 0.55}	{926.1819702361436, 0.07, 0.56}	{922.9321387086425, 0.07, 0.5700000000000001}	{919.6513284310467, 0.07, 0.5800000000000001}	{916.3397269095906, 0.07, 0.5900000000000001}
{965.7510773774807, 0.08, 0.4}	{962.6453270420831, 0.08, 0.41000000000000003}	{959.5038832716263, 0.08, 0.42000000000000004}	{956.3268339439074, 0.08, 0.43000000000000005}	{953.1142785514069, 0.08, 0.44}	{949.8663284749266, 0.08, 0.45}	{946.5831072640617, 0.08, 0.46}	{943.2647509247079, 0.08, 0.47000000000000003}	{939.9114082138258, 0.08, 0.48000000000000004}	{936.5232409416965, 0.08, 0.49000000000000005}	{933.1004242818917, 0.08, 0.5}	{929.6431470891857, 0.08, 0.51}	{926.1516122256795, 0.08, 0.52}	{922.6260368953912, 0.08, 0.53}	{919.0666529875596, 0.08, 0.54}	{915.4737074289732, 0.08, 0.55}	{911.8474625455759, 0.08, 0.56}	{908.1881964336898, 0.08, 0.5700000000000001}	{904.4962033411007, 0.08, 0.5800000000000001}	{900.7717940584146, 0.08, 0.5900000000000001}
{957.7062611975496, 0.09, 0.4}	{954.2383486830737, 0.09, 0.41000000000000003}	{950.7319650408499, 0.09, 0.42000000000000004}	{947.1872777204551, 0.09, 0.43000000000000005}	{943.6044694813093, 0.09, 0.44}	{939.9837387705534, 0.09, 0.45}	{936.3253001110484, 0.09, 0.46}	{932.6293844997624, 0.09, 0.47000000000000003}	{928.8962398169706, 0.09, 0.48000000000000004}	{925.126131246519, 0.09, 0.49000000000000005}	{921.3193417076261, 0.09, 0.5}	{917.4761722985189, 0.09, 0.51}	{913.5969427523435, 0.09, 0.52}	{909.6819919057834, 0.09, 0.53}	{905.731678180726, 0.09, 0.54}	{901.7463800795464, 0.09, 0.55}	{897.7264966943674, 0.09, 0.56}	{893.6724482308332, 0.09, 0.5700000000000001}	{889.5846765468807, 0.09, 0.5800000000000001}	{885.463645707026, 0.09, 0.5900000000000001}
