{1032.254689217381, 0., 0.8}	{1032.254689217381, 0., 0.81}	{1032.254689217381, 0., 0.8200000000000001}	{1032.254689217381, 0., 0.8300000000000001}	{1032.254689217381, 0., 0.8400000000000001}	{1032.254689217381, 0., 0.8500000000000001}	{1032.254689217381, 0., 0.8600000000000001}	{1032.254689217381, 0., 0.87}	{1032.254689217381, 0., 0.88}	{1032.254689217381, 0., 0.89}	{1032.254689217381, 0., 0.9}	{1032.254689217381, 0., 0.91}	{1032.254689217381, 0., 0.92}	{1032.254689217381, 0., 0.93}	{1032.254689217381, 0., 0.9400000000000001}	{1032.254689217381, 0., 0.9500000000000001}	{1032.254689217381, 0., 0.9600000000000001}	{1032.254689217381, 0., 0.9700000000000001}	{1032.254689217381, 0., 0.9800000000000001}	{1032.254689217381, 0., 0.9900000000000001}
{1002.6366704764805, 0.01, 0.8}	{1001.9744401938674, 0.01, 0.81}	{1001.3052064902834, 0.01, 0.8200000000000001}	{1000.6289407830329, 0.01, 0.8300000000000001}	{999.9456147246563, 0.01, 0.8400000000000001}	{999.2552002060048, 0.01, 0.8500000000000001}	{998.5576693593407, 0.01, 0.8600000000000001}	{997.8529945614473, 0.01, 0.87}	{997.1411484368116, 0.01, 0.88}	{996.4221038607927, 0.01, 0.89}	{995.69583396286, 0.01, 0.9}	{994.9623121298351, 0.01, 0.91}	{994.2215120091964, 0.01, 0.92}	{993.4734075123844, 0.01, 0.93}	{992.7179728181657, 0.01, 0.9400000000000001}	{991.9551823760152, 0.01, 0.9500000000000001}	{991.1850109095506, 0.01, 0.9600000000000001}	{990.4074334199848, 0.01, 0.9700000000000001}	{989.6224251896169, 0.01, 0.9800000000000001}	{988.8299617853635, 0.01, 0.9900000000000001}
{973.7094202564069, 0.02, 0.8}	{972.4168057133986, 0.02, 0.81}	{971.1112922152305, 0.02, 0.8200000000000001}	{969.7928513093169, 0.02, 0.8300000000000001}	{968.4614555898781, 0.02, 0.8400000000000001}	{967.1170787136448, 0.02, 0.8500000000000001}	{965.7596954157709, 0.02, 0.8600000000000001}	{964.3892815259896, 0.02, 0.87}	{963.0058139849845, 0.02, 0.88}	{961.6092708609833, 0.02, 0.89}	{960.1996313666044, 0.02, 0.9}	{958.7768758759041, 0.02, 0.91}	{957.3409859417087, 0.02, 0.92}	{955.891944313159, 0.02, 0.93}	{954.4297349535111, 0.02, 0.9400000000000001}	{952.954343058195, 0.02, 0.9500000000000001}	{951.4657550731421, 0.02, 0.9600000000000001}	{949.9639587133441, 0.02, 0.9700000000000001}	{948.4489429817104, 0.02, 0.9800000000000001}	{946.9206981881771, 0.02, 0.9900000000000001}
{945.4928363855295, 0.03, 0.8}	{943.603127936186, 0.03, 0.81}	{941.6958202126865, 0.03, 0.8200000000000001}	{939.7709179686484, 0.03, 0.8300000000000001}	{937.828428573637, 0.03, 0.8400000000000001}	{935.8683620575241, 0.03, 0.8500000000000001}	{933.8907311556101, 0.03, 0.8600000000000001}	{931.8955513545262, 0.03, 0.87}	{929.8828409389214, 0.03, 0.88}	{927.8526210389809, 0.03, 0.89}	{925.8049156787795, 0.03, 0.9}	{923.7397518254376, 0.03, 0.91}	{921.6571594392044, 0.03, 0.92}	{919.5571715243914, 0.03, 0.93}	{917.4398241812094, 0.03, 0.9400000000000001}	{915.3051566585486, 0.03, 0.9500000000000001}	{913.1532114076861, 0.03, 0.9600000000000001}	{910.984034136964, 0.03, 0.9700000000000001}	{908.7976738674599, 0.03, 0.9800000000000001}	{906.5941829896503, 0.03, 0.9900000000000001}
{918.007563218828, 0.04, 0.8}	{915.555570853028, 0.04, 0.81}	{913.082568076001, 0.04, 0.8200000000000001}	{910.5886307961943, 0.04, 0.8300000000000001}	{908.073840080109, 0.04, 0.8400000000000001}	{905.538282249756, 0.04, 0.8500000000000001}	{902.9820489820834, 0.04, 0.8600000000000001}	{900.4052374104432, 0.04, 0.87}	{897.8079502281254, 0.04, 0.88}	{895.1902957940254, 0.04, 0.89}	{892.5523882405118, 0.04, 0.9}	{889.8943475834988, 0.04, 0.91}	{887.2162998348539, 0.04, 0.92}	{884.5183771171348, 0.04, 0.93}	{881.8007177807433, 0.04, 0.9400000000000001}	{879.0634665235657, 0.04, 0.9500000000000001}	{876.30677451315, 0.04, 0.9600000000000001}	{873.5307995114706, 0.04, 0.9700000000000001}	{870.7357060024111, 0.04, 0.9800000000000001}	{867.921665321926, 0.04, 0.9900000000000001}
{891.2750285472108, 0.05, 0.8}	{888.297162025385, 0.05, 0.81}	{885.2962643106137, 0.05, 0.8200000000000001}	{882.2725258566909, 0.05, 0.8300000000000001}	{879.2261460456415, 0.05, 0.8400000000000001}	{876.1573333736535, 0.05, 0.8500000000000001}	{873.066305641325, 0.05, 0.8600000000000001}	{869.9532901483565, 0.05, 0.87}	{866.8185238928072, 0.05, 0.88}	{863.6622537750416, 0.05, 0.89}	{860.4847368065325, 0.05, 0.9}	{857.2862403236065, 0.05, 0.91}	{854.067042206309, 0.05, 0.92}	{850.8274311025523, 0.05, 0.93}	{847.5677066576636, 0.05, 0.9400000000000001}	{844.2881797495025, 0.05, 0.9500000000000001}	{840.9891727293436, 0.05, 0.9600000000000001}	{837.6710196686478, 0.05, 0.9700000000000001}	{834.334066611903, 0.05, 0.9800000000000001}	{830.9786718358077, 0.05, 0.9900000000000001}
{865.3174828126984, 0.06, 0.8}	{861.8518370062422, 0.06, 0.81}	{858.3626385848584, 0.06, 0.8200000000000001}	{854.8502420170303, 0.06, 0.8300000000000001}	{851.3150159992194, 0.06, 0.8400000000000001}	{847.7573437797157, 0.06, 0.8500000000000001}	{844.1776234908671, 0.06, 0.8600000000000001}	{840.5762684900328, 0.06, 0.87}	{836.953707709504, 0.06, 0.88}	{833.3103860156862, 0.06, 0.89}	{829.6467645778464, 0.06, 0.9}	{825.9633212467111, 0.06, 0.91}	{822.2605509432722, 0.06, 0.92}	{818.538966058087, 0.06, 0.93}	{814.7990968614679, 0.06, 0.9400000000000001}	{811.041491924867, 0.06, 0.9500000000000001}	{807.2667185538767, 0.06, 0.9600000000000001}	{803.4753632331905, 0.06, 0.9700000000000001}	{799.6680320839619, 0.06, 0.9800000000000001}	{795.8453513339392, 0.06, 0.9900000000000001}
{840.1580408052653, 0.07, 0.8}	{836.2444866519177, 0.07, 0.81}	{832.3084753431027, 0.07, 0.8200000000000001}	{828.3505816233384, 0.07, 0.8300000000000001}	{824.3714016501685, 0.07, 0.8400000000000001}	{820.371553523137, 0.07, 0.8500000000000001}	{816.3516778279537, 0.07, 0.8600000000000001}	{812.3124381964572, 0.07, 0.87}	{808.2545218828783, 0.07, 0.88}	{804.1786403569733, 0.07, 0.89}	{800.0855299146563, 0.07, 0.9}	{795.9759523067498, 0.07, 0.91}	{791.8506953864738, 0.07, 0.92}	{787.710573776395, 0.07, 0.93}	{783.5564295554872, 0.07, 0.9400000000000001}	{779.3891329671153, 0.07, 0.9500000000000001}	{775.2095831486222, 0.07, 0.9600000000000001}	{771.0187088834011, 0.07, 0.9700000000000001}	{766.8174693762174, 0.07, 0.9800000000000001}	{762.606855052728, 0.07, 0.9900000000000001}
{815.8207260328234, 0.08, 0.8}	{811.5010075544703, 0.08, 0.81}	{807.1616710560246, 0.08, 0.8200000000000001}	{802.8035754108311, 0.08, 0.8300000000000001}	{798.4276103944765, 0.08, 0.8400000000000001}	{794.0346975086771, 0.08, 0.8500000000000001}	{789.6257908311982, 0.08, 0.8600000000000001}	{785.2018778926722, 0.08, 0.87}	{780.7639805814076, 0.08, 0.88}	{776.3131560772856, 0.08, 0.89}	{771.8504978158003, 0.08, 0.9}	{767.3771364835159, 0.08, 0.91}	{762.8942410461032, 0.08, 0.92}	{758.4030198102956, 0.08, 0.93}	{753.904721521083, 0.08, 0.9400000000000001}	{749.4006364955828, 0.08, 0.9500000000000001}	{744.8920977950702, 0.08, 0.9600000000000001}	{740.3804824367096, 0.08, 0.9700000000000001}	{735.8672126466413, 0.08, 0.9800000000000001}	{731.3537571560773, 0.08, 0.9900000000000001}
{792.330517973523, 0.09, 0.8}	{787.6483558460316, 0.09, 0.81}	{782.9512954096152, 0.09, 0.8200000000000001}	{778.2405520075313, 0.09, 0.8300000000000001}	{773.5173841713499, 0.09, 0.8400000000000001}	{768.7830948580449, 0.09, 0.8500000000000001}	{764.0390327294091, 0.09, 0.8600000000000001}	{759.2865934755482, 0.09, 0.87}	{754.5272211842905, 0.09, 0.88}	{749.7624097584287, 0.09, 0.89}	{744.993704382832, 0.09, 0.9}	{740.2227030435566, 0.09, 0.91}	{735.4510581011577, 0.09, 0.92}	{730.6804779205836, 0.09, 0.93}	{725.912728560098, 0.09, 0.9400000000000001}	{721.1496355218075, 0.09, 0.9500000000000001}	{716.3930855665405, 0.09, 0.9600000000000001}	{711.6450285959492, 0.09, 0.9700000000000001}	{706.9074796048175, 0.09, 0.9800000000000001}	{702.182520706797, 0.09, 0.9900000000000001}
