{728.2139037842178, 0.2, 0.6000000000000001}	{720.9748188198765, 0.2, 0.6100000000000001}	{713.7710149597774, 0.2, 0.6200000000000001}	{706.6082688366421, 0.2, 0.6300000000000001}	{699.4926061350275, 0.2, 0.6400000000000001}	{692.430312279137, 0.2, 0.6500000000000001}	{685.4279436836872, 0.2, 0.6600000000000001}	{678.4923396038515, 0.2, 0.67}	{671.6306346230023, 0.2, 0.68}	{664.8502718200193, 0.2, 0.6900000000000001}	{658.1590166610729, 0.2, 0.7000000000000001}	{651.5649716643901, 0.2, 0.7100000000000001}	{645.0765918903755, 0.2, 0.7200000000000001}	{638.7027013136187, 0.2, 0.7300000000000001}	{632.4525101380029, 0.2, 0.7400000000000001}	{626.3356331211214, 0.2, 0.7500000000000001}	{620.362108979788, 0.2, 0.7600000000000001}	{614.5424209545196, 0.2, 0.7700000000000001}	{608.8875186174847, 0.2, 0.7800000000000001}	{603.4088410158703, 0.2, 0.7900000000000001}
{716.2208144035801, 0.21000000000000002, 0.6000000000000001}	{708.8391612977464, 0.21000000000000002, 0.6100000000000001}	{701.5066829885689, 0.21000000000000002, 0.6200000000000001}	{694.2300391630808, 0.21000000000000002, 0.6300000000000001}	{687.0161813502916, 0.21000000000000002, 0.6400000000000001}	{679.8723659117809, 0.21000000000000002, 0.6500000000000001}	{672.8061677441135, 0.21000000000000002, 0.6600000000000001}	{665.825494740423, 0.21000000000000002, 0.67}	{658.9386030623332, 0.21000000000000002, 0.68}	{652.1541132774344, 0.21000000000000002, 0.6900000000000001}	{645.4810274220004, 0.21000000000000002, 0.7000000000000001}	{638.9287470535785, 0.21000000000000002, 0.7100000000000001}	{632.5070923633838, 0.21000000000000002, 0.7200000000000001}	{626.2263224243725, 0.21000000000000002, 0.7300000000000001}	{620.0971566573253, 0.21000000000000002, 0.7400000000000001}	{614.1307976043433, 0.21000000000000002, 0.7500000000000001}	{608.338955107042, 0.21000000000000002, 0.7600000000000001}	{602.7338719953316, 0.21000000000000002, 0.7700000000000001}	{597.3283514021969, 0.21000000000000002, 0.7800000000000001}	{592.1357858304511, 0.21000000000000002, 0.7900000000000001}
{704.5732009529195, 0.22, 0.6000000000000001}	{697.074204568991, 0.22, 0.6100000000000001}	{689.6398419207787, 0.22, 0.6200000000000001}	{682.2777472290159, 0.22, 0.6300000000000001}	{674.9958950771813, 0.22, 0.6400000000000001}	{667.802616112101, 0.22, 0.6500000000000001}	{660.7066136383412, 0.22, 0.6600000000000001}	{653.7169811682469, 0.22, 0.67}	{646.8432209946069, 0.22, 0.68}	{640.0952638584877, 0.22, 0.6900000000000001}	{633.4834897909197, 0.22, 0.7000000000000001}	{627.0187502138122, 0.22, 0.7100000000000001}	{620.7123913929127, 0.22, 0.7200000000000001}	{614.5762793437606, 0.22, 0.7300000000000001}	{608.6228263005664, 0.22, 0.7400000000000001}	{602.8650188678743, 0.22, 0.7500000000000001}	{597.3164479858176, 0.22, 0.7600000000000001}	{591.9913408519944, 0.22, 0.7700000000000001}	{586.9045949563349, 0.22, 0.7800000000000001}	{582.0718144004109, 0.22, 0.7900000000000001}
{693.2772241826984, 0.23, 0.6000000000000001}	{685.6868107353405, 0.23, 0.6100000000000001}	{678.1781264483018, 0.23, 0.6200000000000001}	{670.7598782641712, 0.23, 0.6300000000000001}	{663.4411683628169, 0.23, 0.6400000000000001}	{656.2315130398648, 0.23, 0.6500000000000001}	{649.1408627005864, 0.23, 0.6600000000000001}	{642.1796230494153, 0.23, 0.67}	{635.3586775621902, 0.23, 0.68}	{628.6894113357132, 0.23, 0.6900000000000001}	{622.1837364176355, 0.23, 0.7000000000000001}	{615.8541187287009, 0.23, 0.7100000000000001}	{609.7136066996572, 0.23, 0.7200000000000001}	{603.7758617562082, 0.23, 0.7300000000000001}	{598.0551907978477, 0.23, 0.7400000000000001}	{592.5665808301231, 0.23, 0.7500000000000001}	{587.3257359251388, 0.23, 0.7600000000000001}	{582.3491167020609, 0.23, 0.7700000000000001}	{577.6539825383015, 0.23, 0.7800000000000001}	{573.2584367431022, 0.23, 0.7900000000000001}
{682.3391892842915, 0.24000000000000002, 0.6000000000000001}	{674.6840092734751, 0.24000000000000002, 0.6100000000000001}	{667.1293649169656, 0.24000000000000002, 0.6200000000000001}	{659.6851412334272, 0.24000000000000002, 0.6300000000000001}	{652.3616803906708, 0.24000000000000002, 0.6400000000000001}	{645.169804298557, 0.24000000000000002, 0.6500000000000001}	{638.1208385861071, 0.24000000000000002, 0.6600000000000001}	{631.2266380661529, 0.24000000000000002, 0.67}	{624.4996138000284, 0.24000000000000002, 0.68}	{617.9527618849716, 0.24000000000000002, 0.6900000000000001}	{611.5996940980413, 0.24000000000000002, 0.7000000000000001}	{605.4546705428322, 0.24000000000000002, 0.7100000000000001}	{599.5326344589807, 0.24000000000000002, 0.7200000000000001}	{593.8492493696907, 0.24000000000000002, 0.7300000000000001}	{588.4209387595432, 0.24000000000000002, 0.7400000000000001}	{583.2649284936338, 0.24000000000000002, 0.7500000000000001}	{578.3992922102711, 0.24000000000000002, 0.7600000000000001}	{573.8429999428788, 0.24000000000000002, 0.7700000000000001}	{569.6159702531372, 0.24000000000000002, 0.7800000000000001}	{565.7391261869034, 0.24000000000000002, 0.7900000000000001}
{671.7655503151157, 0.25, 0.6000000000000001}	{664.0730023760209, 0.25, 0.6100000000000001}	{656.5015857606327, 0.25, 0.6200000000000001}	{649.0624765737228, 0.25, 0.6300000000000001}	{641.7673777681928, 0.25, 0.6400000000000001}	{634.6285460666344, 0.25, 0.6500000000000001}	{627.6588205918961, 0.25, 0.6600000000000001}	{620.871653338918, 0.25, 0.67}	{614.2811416323489, 0.25, 0.68}	{607.9020627279604, 0.25, 0.6900000000000001}	{601.7499107308557, 0.25, 0.7000000000000001}	{595.8409360201842, 0.25, 0.7100000000000001}	{590.1921873885572, 0.25, 0.7200000000000001}	{584.821557125076, 0.25, 0.7300000000000001}	{579.7478292939412, 0.25, 0.7400000000000001}	{574.9907314864006, 0.25, 0.7500000000000001}	{570.5709903527181, 0.25, 0.7600000000000001}	{566.5103912532514, 0.25, 0.7700000000000001}	{562.8318424041909, 0.25, 0.7800000000000001}	{559.5594439345789, 0.25, 0.7900000000000001}
{661.562914793389, 0.26, 0.6000000000000001}	{653.8611705059958, 0.26, 0.6100000000000001}	{646.3030242032311, 0.26, 0.6200000000000001}	{638.9010642665894, 0.26, 0.6300000000000001}	{631.6684842340228, 0.26, 0.6400000000000001}	{624.6191147522961, 0.26, 0.6500000000000001}	{617.767457629369, 0.26, 0.6600000000000001}	{611.1287221552307, 0.26, 0.67}	{604.7188638757873, 0.26, 0.68}	{598.5546260222859, 0.26, 0.6900000000000001}	{592.6535838187206, 0.26, 0.7000000000000001}	{587.034191911941, 0.26, 0.7100000000000001}	{581.7158351940232, 0.26, 0.7200000000000001}	{576.7188833143423, 0.26, 0.7300000000000001}	{572.0647492099077, 0.26, 0.7400000000000001}	{567.7759520176749, 0.26, 0.7500000000000001}	{563.8761847718379, 0.26, 0.7600000000000001}	{560.3903873336999, 0.26, 0.7700000000000001}	{557.3448250517962, 0.26, 0.7800000000000001}	{554.7671737068574, 0.26, 0.7900000000000001}
{651.738048470367, 0.27, 0.6000000000000001}	{644.0560781749598, 0.27, 0.6100000000000001}	{636.5421292422097, 0.27, 0.6200000000000001}	{629.2103322639116, 0.27, 0.6300000000000001}	{622.0755108076967, 0.27, 0.6400000000000001}	{615.1532192015733, 0.27, 0.6500000000000001}	{608.4597828877598, 0.27, 0.6600000000000001}	{602.0123415592509, 0.27, 0.67}	{595.8288953136662, 0.27, 0.68}	{589.9283540826473, 0.27, 0.6900000000000001}	{584.3305906213493, 0.27, 0.7000000000000001}	{579.0564973722499, 0.27, 0.7100000000000001}	{574.1280475505959, 0.27, 0.7200000000000001}	{569.568360836075, 0.27, 0.7300000000000001}	{565.4017740973227, 0.27, 0.7400000000000001}	{561.6539176231215, 0.27, 0.7500000000000001}	{558.3517973877824, 0.27, 0.7600000000000001}	{555.5238839386753, 0.27, 0.7700000000000001}	{553.2002085627848, 0.27, 0.7800000000000001}	{551.4124674673981, 0.27, 0.7900000000000001}
{642.297880288331, 0.28, 0.6000000000000001}	{634.665479955826, 0.28, 0.6100000000000001}	{627.2275709277017, 0.28, 0.6200000000000001}	{619.999965285647, 0.28, 0.6300000000000001}	{612.9992664063184, 0.28, 0.6400000000000001}	{606.2429134915992, 0.28, 0.6500000000000001}	{599.7492292296598, 0.28, 0.6600000000000001}	{593.537470855996, 0.28, 0.67}	{587.6278849112275, 0.28, 0.68}	{582.0417660234034, 0.28, 0.6900000000000001}	{576.8015200773091, 0.28, 0.7000000000000001}	{571.9307321723462, 0.28, 0.7100000000000001}	{567.4542398145325, 0.28, 0.7200000000000001}	{563.3982118378536, 0.28, 0.7300000000000001}	{559.7902336063676, 0.28, 0.7400000000000001}	{556.6593991120701, 0.28, 0.7500000000000001}	{554.036410655861, 0.28, 0.7600000000000001}	{551.9536868812021, 0.28, 0.7700000000000001}	{550.4454800239178, 0.28, 0.7800000000000001}	{549.5480033489451, 0.28, 0.7900000000000001}
{633.2495075330905, 0.29000000000000004, 0.6000000000000001}	{625.6973267418072, 0.29000000000000004, 0.6100000000000001}	{618.3682479525768, 0.29000000000000004, 0.6200000000000001}	{611.2799140093869, 0.29000000000000004, 0.6300000000000001}	{604.4508689542217, 0.29000000000000004, 0.6400000000000001}	{597.9006103431076, 0.29000000000000004, 0.6500000000000001}	{591.649645363059, 0.29000000000000004, 0.6600000000000001}	{585.7195510878894, 0.29000000000000004, 0.67}	{580.1330392467801, 0.29000000000000004, 0.68}	{574.9140259198844, 0.29000000000000004, 0.6900000000000001}	{570.0877066207213, 0.29000000000000004, 0.7000000000000001}	{565.6806372765429, 0.29000000000000004, 0.7100000000000001}	{561.7208216759294, 0.29000000000000004, 0.7200000000000001}	{558.2378060187507, 0.29000000000000004, 0.7300000000000001}	{555.262781278464, 0.29000000000000004, 0.7400000000000001}	{552.8286941719183, 0.29000000000000004, 0.7500000000000001}	{550.970367629056, 0.29000000000000004, 0.7600000000000001}	{549.7246317661, 0.29000000000000004, 0.7700000000000001}	{549.1304664933726, 0.29000000000000004, 0.7800000000000001}	{549.2291570355313, 0.29000000000000004, 0.7900000000000001}
